x1,x2,x3,x4,x5,x6,x7,x8
0.0007243019937487672,-1.1818494957200953e-5,-4.295293540324253e-5,-2.507499874562489e-6,4.260506609656752e-5,4.053613058420848e-6,1.7379297385142642e-5,3.144282228237044e-6
-1.1818494957200953e-5,4.9962692097487495e-6,2.099740956117957e-6,3.960055814062213e-7,-2.21486665304607e-6,-9.157261154892497e-7,-2.3691454727887006e-7,2.431847084011868e-6
-4.295293540324253e-5,2.099740956117957e-6,0.0005905917058228891,-0.00011421927956890615,-0.0001666033105375423,-0.00013829942709995237,-8.612046435306585e-5,-0.00011229014811709195
-2.507499874562489e-6,3.960055814062213e-7,-0.00011421927956890615,0.0012542513625641654,-0.0001631109562806765,-0.00034030740316829614,-0.00018048478365631916,-0.0003096546243673121
4.260506609656752e-5,-2.21486665304607e-6,-0.0001666033105375423,-0.0001631109562806765,0.0010220808212462104,-0.00023580683203242603,-0.00019911918454072695,-0.0001932950236705849
4.053613058420848e-6,-9.157261154892497e-7,-0.00013829942709995237,-0.00034030740316829614,-0.00023580683203242603,0.0009736010184131478,-0.00012234241606137367,-6.447946215641198e-5
1.7379297385142642e-5,-2.3691454727887006e-7,-8.612046435306585e-5,-0.00018048478365631916,-0.00019911918454072695,-0.00012234241606137367,0.0008202152675486001,-0.00013464257352570897
3.144282228237044e-6,2.431847084011868e-6,-0.00011229014811709195,-0.0003096546243673121,-0.0001932950236705849,-6.447946215641198e-5,-0.00013464257352570897,0.000864203691343911
